Theta,00,01,02,03,00_err,01_err,02_err,03_err
0.008653257418607218,0.05185162164619812,0.027693276676411128,0.038105516473502174,0.010362562503834412,0.008880681178333617,0.00138404296431777,0.0016186286904876467,0.0028503007004053137
0.05365019599536475,0.019920129672808956,0.015793425479458417,0.026560378177671918,0.010222991869151368,0.0,0.0,0.0,0.0
0.1557586335349299,0.015213987711536706,0.009769100904062286,0.014761550479452695,0.004022376849220188,0.0033919243852546244,0.00028770289669290215,0.0008093260051606497,0.0014783805324005614
